paper,full_paper_name,year_published,journal,authors,doi,abstract,arxiv_url,pdf_url,primary_category,pdf_path,dataset_name,dataset_type,official_path,events_total (from text),events_used (from text),collision_energy_tev,generator,size_bytes,luminosity,shortened_paper_name,notes
1907.08197,Opportunities and Challenges of Standard Model Production Cross Section Measurements at 8 TeV using CMS Open Data,2019,,Aram Apyan; William Cuozzo; Markus Klute; Yoshihiro Saito; Matthias Schott; Bereket Sintayehu,10.1088/1748-0221/15/01/P01009,"The CMS Open Data project offers new opportunities to measure cross sections of standard model (SM) processes which have not been probed so far. In this work, we evaluate the challenges and the opportunities of the CMS Open Data project in the view of cross-section measurements. In particular, we reevaluate SM cross sections of the production of W bosons, Z bosons, top-quark pairs and WZ dibosons in several decay channels at a center of mass energy of 8 TeV with a corresponding integrated luminosity of 1.8 fb-1. Those cross sections have been previously measured by the ATLAS and CMS collaborations and hence can be used to validate our analysis and calibration strategy. This gives an indication to which precision also new, so far unmeasured cross sections can be determined using CMS Open Data by scientists, who are not a member of the LHC collaborations and hence lack detailed knowledge on experimental and detector related effects and their handling.",http://arxiv.org/abs/1907.08197,https://arxiv.org/pdf/1907.08197v2,hep-ex,pdfs\1907.08197.pdf,WZJetsTo3LNu_8TeV_TuneZ2Star,mc,,,,8,MadGraph v5.1.3.30 interfaced with Pythia 6.4.26,,,SM Cross Section CMS Open,WZ → 3l1ν events; CT10 PDFs; Z2* Pythia6 tune; CERN Open Data Portal record DOI:10.7483/OPENDATA.CMS.71R9.VLZA
1907.08197,Opportunities and Challenges of Standard Model Production Cross Section Measurements at 8 TeV using CMS Open Data,2019,,Aram Apyan; William Cuozzo; Markus Klute; Yoshihiro Saito; Matthias Schott; Bereket Sintayehu,10.1088/1748-0221/15/01/P01009,"The CMS Open Data project offers new opportunities to measure cross sections of standard model (SM) processes which have not been probed so far. In this work, we evaluate the challenges and the opportunities of the CMS Open Data project in the view of cross-section measurements. In particular, we reevaluate SM cross sections of the production of W bosons, Z bosons, top-quark pairs and WZ dibosons in several decay channels at a center of mass energy of 8 TeV with a corresponding integrated luminosity of 1.8 fb-1. Those cross sections have been previously measured by the ATLAS and CMS collaborations and hence can be used to validate our analysis and calibration strategy. This gives an indication to which precision also new, so far unmeasured cross sections can be determined using CMS Open Data by scientists, who are not a member of the LHC collaborations and hence lack detailed knowledge on experimental and detector related effects and their handling.",http://arxiv.org/abs/1907.08197,https://arxiv.org/pdf/1907.08197v2,hep-ex,pdfs\1907.08197.pdf,ZZTo4mu_8TeV,mc,,,,8,PowhegBox v.1.0 interfaced to Pythia v.6.4.26,,,SM Cross Section CMS Open,ZZ → 4μ events; CT10 PDFs; Z2* Pythia6 tune; CERN Open Data Portal record DOI:10.7483/OPENDATA.CMS.HJ1F.5U9R
2111.11415,Implicit Quantile Neural Networks for Jet Simulation and Correction,2021,,Braden Kronheim; Michelle P. Kuchera; Harrison B. Prosper; Raghuram Ramanujan,,"Reliable modeling of conditional densities is important for quantitative scientific fields such as particle physics. In domains outside physics, implicit quantile neural networks (IQN) have been shown to provide accurate models of conditional densities. We present a successful application of IQNs to jet simulation and correction using the tools and simulated data from the Compact Muon Solenoid (CMS) Open Data portal.",http://arxiv.org/abs/2111.11415,https://arxiv.org/pdf/2111.11415v1,physics.comp-ph,pdfs\2111.11415.pdf,Simulated dataset QCD_Pt-15to7000_TuneCUETP8M1_Flat_13TeV_pythia8,mc,,,3900000,13,Pythia 8,,,IQN Jet Simulation Correction,"MINIAOD format; ~1.3 million used as test data, ~1.8 million for training, ~200,000 for validation; Creative Commons CC0 waiver; anti-kT jet clustering algorithm used; CERN Open Data Portal"
1902.08276,End-to-End Jet Classification of Quarks and Gluons with the CMS Open Data,2019,"Nucl. Instrum. Methods Phys. Res. A 977, 164304 (2020)",Michael Andrews; John Alison; Sitong An; Patrick Bryant; Bjorn Burkle; Sergei Gleyzer; Meenakshi Narain; Manfred Paulini; Barnabas Poczos; Emanuele Usai,10.1016/j.nima.2020.164304,We describe the construction of end-to-end jet image classifiers based on simulated low-level detector data to discriminate quark- vs. gluon-initiated jets with high-fidelity simulated CMS Open Data. We highlight the importance of precise spatial information and demonstrate competitive performance to existing state-of-the-art jet classifiers. We further generalize the end-to-end approach to event-level classification of quark vs. gluon di-jet QCD events. We compare the fully end-to-end approach to using hand-engineered features and demonstrate that the end-to-end algorithm is robust against the effects of underlying event and pile-up.,http://arxiv.org/abs/1902.08276,https://arxiv.org/pdf/1902.08276v2,hep-ex,pdfs\1902.08276.pdf,QCD dijet production dataset,mc,,,933206,8,Pythia 6,,,End-to-End Jet Classification CMS Open Data,"Generated invariant transverse momentum range pT = 90-170 GeV; Z2* tune; includes multi-parton interactions and run-dependent pileup ranging 18-21; Geant4 simulation; balanced dataset split by PU run era (Run2012AB, Run2012C, Run2012D); subset of total dijet dataset used for computational convenience"
1704.05842,Jet Substructure Studies with CMS Open Data,2017,"Phys. Rev. D 96, 074003 (2017)",Aashish Tripathee; Wei Xue; Andrew Larkoski; Simone Marzani; Jesse Thaler,10.1103/PhysRevD.96.074003,"We use public data from the CMS experiment to study the 2-prong substructure of jets. The CMS Open Data is based on 31.8/pb of 7 TeV proton-proton collisions recorded at the Large Hadron Collider in 2010, yielding a sample of 768,687 events containing a high-quality central jet with transverse momentum larger than 85 GeV. Using CMS's particle flow reconstruction algorithm to obtain jet constituents, we extract the 2-prong substructure of the leading jet using soft drop declustering. We find good agreement between results obtained from the CMS Open Data and those obtained from parton shower generators, and we also compare to analytic jet substructure calculations performed to modified leading-logarithmic accuracy. Although the 2010 CMS Open Data does not include simulated data to help estimate systematic uncertainties, we use track-only observables to validate these substructure studies.",http://arxiv.org/abs/1704.05842,https://arxiv.org/pdf/1704.05842v3,hep-ph,pdfs\1704.05842.pdf,CMS Jet Primary Dataset,data,,20022826,768687,7,,2.0 TB,31.8/pb,Jet Substructure Studies CMS Data,Used particle flow reconstruction; jet pT > 85 GeV; |η|<2.4; AOD format; 1664 files; processed through CMSSW 4.2.8; converted to MIT Open Data format; applied loose jet quality cuts; used anti-kT R=0.5 jets; CERN Open Data Portal dataset
1704.05842,Jet Substructure Studies with CMS Open Data,2017,"Phys. Rev. D 96, 074003 (2017)",Aashish Tripathee; Wei Xue; Andrew Larkoski; Simone Marzani; Jesse Thaler,10.1103/PhysRevD.96.074003,"We use public data from the CMS experiment to study the 2-prong substructure of jets. The CMS Open Data is based on 31.8/pb of 7 TeV proton-proton collisions recorded at the Large Hadron Collider in 2010, yielding a sample of 768,687 events containing a high-quality central jet with transverse momentum larger than 85 GeV. Using CMS's particle flow reconstruction algorithm to obtain jet constituents, we extract the 2-prong substructure of the leading jet using soft drop declustering. We find good agreement between results obtained from the CMS Open Data and those obtained from parton shower generators, and we also compare to analytic jet substructure calculations performed to modified leading-logarithmic accuracy. Although the 2010 CMS Open Data does not include simulated data to help estimate systematic uncertainties, we use track-only observables to validate these substructure studies.",http://arxiv.org/abs/1704.05842,https://arxiv.org/pdf/1704.05842v3,hep-ph,pdfs\1704.05842.pdf,Pythia 8.219 dijet events,mc,,,,7,Pythia 8.219,,,Jet Substructure Studies CMS Data,Generated for comparison with open data; dijet production with default settings; pT-weighted event generation; converted to MOD format; no detector simulation applied
1704.05842,Jet Substructure Studies with CMS Open Data,2017,"Phys. Rev. D 96, 074003 (2017)",Aashish Tripathee; Wei Xue; Andrew Larkoski; Simone Marzani; Jesse Thaler,10.1103/PhysRevD.96.074003,"We use public data from the CMS experiment to study the 2-prong substructure of jets. The CMS Open Data is based on 31.8/pb of 7 TeV proton-proton collisions recorded at the Large Hadron Collider in 2010, yielding a sample of 768,687 events containing a high-quality central jet with transverse momentum larger than 85 GeV. Using CMS's particle flow reconstruction algorithm to obtain jet constituents, we extract the 2-prong substructure of the leading jet using soft drop declustering. We find good agreement between results obtained from the CMS Open Data and those obtained from parton shower generators, and we also compare to analytic jet substructure calculations performed to modified leading-logarithmic accuracy. Although the 2010 CMS Open Data does not include simulated data to help estimate systematic uncertainties, we use track-only observables to validate these substructure studies.",http://arxiv.org/abs/1704.05842,https://arxiv.org/pdf/1704.05842v3,hep-ph,pdfs\1704.05842.pdf,Herwig 7.0.3 dijet events,mc,,,,7,Herwig 7.0.3,,,Jet Substructure Studies CMS Data,Generated for comparison with open data; dijet production with default settings; pT-weighted event generation; converted to MOD format; no detector simulation applied
1704.05842,Jet Substructure Studies with CMS Open Data,2017,"Phys. Rev. D 96, 074003 (2017)",Aashish Tripathee; Wei Xue; Andrew Larkoski; Simone Marzani; Jesse Thaler,10.1103/PhysRevD.96.074003,"We use public data from the CMS experiment to study the 2-prong substructure of jets. The CMS Open Data is based on 31.8/pb of 7 TeV proton-proton collisions recorded at the Large Hadron Collider in 2010, yielding a sample of 768,687 events containing a high-quality central jet with transverse momentum larger than 85 GeV. Using CMS's particle flow reconstruction algorithm to obtain jet constituents, we extract the 2-prong substructure of the leading jet using soft drop declustering. We find good agreement between results obtained from the CMS Open Data and those obtained from parton shower generators, and we also compare to analytic jet substructure calculations performed to modified leading-logarithmic accuracy. Although the 2010 CMS Open Data does not include simulated data to help estimate systematic uncertainties, we use track-only observables to validate these substructure studies.",http://arxiv.org/abs/1704.05842,https://arxiv.org/pdf/1704.05842v3,hep-ph,pdfs\1704.05842.pdf,Sherpa 2.2.1 dijet events,mc,,,,7,Sherpa 2.2.1,,,Jet Substructure Studies CMS Data,Generated for comparison with open data; dijet production with default settings; pT-weighted event generation; converted to MOD format; no detector simulation applied
2410.05755,Angular distribution study for high mass dimuon pairs in CMS open 2012 data and for Mono-Z$^{\prime}$ model,2024,,S. Elgammal,,"This analysis uses the CMS open data to study the angular distribution of high-mass dimuon pairs produced during proton-proton interaction at a center of mass energy of 8 TeV. The study uses the cos$θ_{\text{CS}}$ variable defined in the Collins Soper frame. In the Standard Model, the production of high-mass dimuon pairs is dominated by the Drell-Yan process, which exhibits a strong forward-backward asymmetry. However, many scenarios beyond the Standard Model predict different shapes for the cos$θ_{CS}$ distribution. In excess events beyond the Standard Model, the angular distribution can be used to distinguish between those models. The Mono-Z$^{\prime}$ model has been used to interpret the data, and no deviation from the SM has been observed.",http://arxiv.org/abs/2410.05755,https://arxiv.org/pdf/2410.05755v1,hep-ex,pdfs\2410.05755.pdf,CMS open 2012 data,data,/SingleMu/Run2012B-22Jan2013-v1/AOD,,,8,,,11.6/fb,Angular Distribution High Mass Dimuons,"SingleMu primary dataset, AOD format, run-B, HLT_Mu40_eta2p1 trigger, CMS Open Data Portal record 6021"
2410.05755,Angular distribution study for high mass dimuon pairs in CMS open 2012 data and for Mono-Z$^{\prime}$ model,2024,,S. Elgammal,,"This analysis uses the CMS open data to study the angular distribution of high-mass dimuon pairs produced during proton-proton interaction at a center of mass energy of 8 TeV. The study uses the cos$θ_{\text{CS}}$ variable defined in the Collins Soper frame. In the Standard Model, the production of high-mass dimuon pairs is dominated by the Drell-Yan process, which exhibits a strong forward-backward asymmetry. However, many scenarios beyond the Standard Model predict different shapes for the cos$θ_{CS}$ distribution. In excess events beyond the Standard Model, the angular distribution can be used to distinguish between those models. The Mono-Z$^{\prime}$ model has been used to interpret the data, and no deviation from the SM has been observed.",http://arxiv.org/abs/2410.05755,https://arxiv.org/pdf/2410.05755v1,hep-ex,pdfs\2410.05755.pdf,CMS open 2012 data,data,/SingleMu/Run2012C-22Jan2013-v1/AOD,,,8,,,11.6/fb,Angular Distribution High Mass Dimuons,"SingleMu primary dataset, AOD format, run-C, HLT_Mu40_eta2p1 trigger, CMS Open Data Portal record 6047"
2410.05755,Angular distribution study for high mass dimuon pairs in CMS open 2012 data and for Mono-Z$^{\prime}$ model,2024,,S. Elgammal,,"This analysis uses the CMS open data to study the angular distribution of high-mass dimuon pairs produced during proton-proton interaction at a center of mass energy of 8 TeV. The study uses the cos$θ_{\text{CS}}$ variable defined in the Collins Soper frame. In the Standard Model, the production of high-mass dimuon pairs is dominated by the Drell-Yan process, which exhibits a strong forward-backward asymmetry. However, many scenarios beyond the Standard Model predict different shapes for the cos$θ_{CS}$ distribution. In excess events beyond the Standard Model, the angular distribution can be used to distinguish between those models. The Mono-Z$^{\prime}$ model has been used to interpret the data, and no deviation from the SM has been observed.",http://arxiv.org/abs/2410.05755,https://arxiv.org/pdf/2410.05755v1,hep-ex,pdfs\2410.05755.pdf,DYToMuMu_M-20_CT10_TuneZ2star_v2_8TeV,mc,,,,8,POWHEG,,,Angular Distribution High Mass Dimuons,"Drell-Yan background, POWHEG interfaced with Pythia v.6.4.26, cross-section 1916 pb NNLO, AODSIM format, CMS Open Data Portal record 7742"
2410.05755,Angular distribution study for high mass dimuon pairs in CMS open 2012 data and for Mono-Z$^{\prime}$ model,2024,,S. Elgammal,,"This analysis uses the CMS open data to study the angular distribution of high-mass dimuon pairs produced during proton-proton interaction at a center of mass energy of 8 TeV. The study uses the cos$θ_{\text{CS}}$ variable defined in the Collins Soper frame. In the Standard Model, the production of high-mass dimuon pairs is dominated by the Drell-Yan process, which exhibits a strong forward-backward asymmetry. However, many scenarios beyond the Standard Model predict different shapes for the cos$θ_{CS}$ distribution. In excess events beyond the Standard Model, the angular distribution can be used to distinguish between those models. The Mono-Z$^{\prime}$ model has been used to interpret the data, and no deviation from the SM has been observed.",http://arxiv.org/abs/2410.05755,https://arxiv.org/pdf/2410.05755v1,hep-ex,pdfs\2410.05755.pdf,TTJets_FullLeptMGDecays_8TeV,mc,,,,8,MadGraph5_aMC@NLO,,,Angular Distribution High Mass Dimuons,"tt+jets background, MadGraph interfaced with Pythia v.6.4.26, cross-section 23.89 pb NLO, AODSIM format, CMS Open Data Portal record 9577"
2410.05755,Angular distribution study for high mass dimuon pairs in CMS open 2012 data and for Mono-Z$^{\prime}$ model,2024,,S. Elgammal,,"This analysis uses the CMS open data to study the angular distribution of high-mass dimuon pairs produced during proton-proton interaction at a center of mass energy of 8 TeV. The study uses the cos$θ_{\text{CS}}$ variable defined in the Collins Soper frame. In the Standard Model, the production of high-mass dimuon pairs is dominated by the Drell-Yan process, which exhibits a strong forward-backward asymmetry. However, many scenarios beyond the Standard Model predict different shapes for the cos$θ_{CS}$ distribution. In excess events beyond the Standard Model, the angular distribution can be used to distinguish between those models. The Mono-Z$^{\prime}$ model has been used to interpret the data, and no deviation from the SM has been observed.",http://arxiv.org/abs/2410.05755,https://arxiv.org/pdf/2410.05755v1,hep-ex,pdfs\2410.05755.pdf,WWJetsTo2L2Nu_TuneZ2star_8TeV,mc,,,,8,MadGraph5_aMC@NLO,,,Angular Distribution High Mass Dimuons,"WW+jets background, MadGraph interfaced with Pythia v.6.4.26, cross-section 5.8 pb NLO, AODSIM format, CMS Open Data Portal record 9971"
2410.05755,Angular distribution study for high mass dimuon pairs in CMS open 2012 data and for Mono-Z$^{\prime}$ model,2024,,S. Elgammal,,"This analysis uses the CMS open data to study the angular distribution of high-mass dimuon pairs produced during proton-proton interaction at a center of mass energy of 8 TeV. The study uses the cos$θ_{\text{CS}}$ variable defined in the Collins Soper frame. In the Standard Model, the production of high-mass dimuon pairs is dominated by the Drell-Yan process, which exhibits a strong forward-backward asymmetry. However, many scenarios beyond the Standard Model predict different shapes for the cos$θ_{CS}$ distribution. In excess events beyond the Standard Model, the angular distribution can be used to distinguish between those models. The Mono-Z$^{\prime}$ model has been used to interpret the data, and no deviation from the SM has been observed.",http://arxiv.org/abs/2410.05755,https://arxiv.org/pdf/2410.05755v1,hep-ex,pdfs\2410.05755.pdf,WZJetsTo3LNu_8TeV_TuneZ2Star,mc,,,,8,MadGraph5_aMC@NLO,,,Angular Distribution High Mass Dimuons,"WZ+jets background, MadGraph interfaced with Pythia v.6.4.26, cross-section 1.1 pb NNLO, AODSIM format, CMS Open Data Portal record 9983"
2410.05755,Angular distribution study for high mass dimuon pairs in CMS open 2012 data and for Mono-Z$^{\prime}$ model,2024,,S. Elgammal,,"This analysis uses the CMS open data to study the angular distribution of high-mass dimuon pairs produced during proton-proton interaction at a center of mass energy of 8 TeV. The study uses the cos$θ_{\text{CS}}$ variable defined in the Collins Soper frame. In the Standard Model, the production of high-mass dimuon pairs is dominated by the Drell-Yan process, which exhibits a strong forward-backward asymmetry. However, many scenarios beyond the Standard Model predict different shapes for the cos$θ_{CS}$ distribution. In excess events beyond the Standard Model, the angular distribution can be used to distinguish between those models. The Mono-Z$^{\prime}$ model has been used to interpret the data, and no deviation from the SM has been observed.",http://arxiv.org/abs/2410.05755,https://arxiv.org/pdf/2410.05755v1,hep-ex,pdfs\2410.05755.pdf,ZZTo4mu_8TeV,mc,,,,8,POWHEG,,,Angular Distribution High Mass Dimuons,"ZZ to four muons background, POWHEG interfaced with Pythia, cross-section 0.077 pb NLO, AODSIM format, CMS Open Data Portal record 10071"
2410.05755,Angular distribution study for high mass dimuon pairs in CMS open 2012 data and for Mono-Z$^{\prime}$ model,2024,,S. Elgammal,,"This analysis uses the CMS open data to study the angular distribution of high-mass dimuon pairs produced during proton-proton interaction at a center of mass energy of 8 TeV. The study uses the cos$θ_{\text{CS}}$ variable defined in the Collins Soper frame. In the Standard Model, the production of high-mass dimuon pairs is dominated by the Drell-Yan process, which exhibits a strong forward-backward asymmetry. However, many scenarios beyond the Standard Model predict different shapes for the cos$θ_{CS}$ distribution. In excess events beyond the Standard Model, the angular distribution can be used to distinguish between those models. The Mono-Z$^{\prime}$ model has been used to interpret the data, and no deviation from the SM has been observed.",http://arxiv.org/abs/2410.05755,https://arxiv.org/pdf/2410.05755v1,hep-ex,pdfs\2410.05755.pdf,Mono-Z' Dark Higgs signal samples,mc,,,,8,MadGraph5_aMC@NLO,,,Angular Distribution High Mass Dimuons,"Signal samples for Z' masses 150-700 GeV, dark matter mass 5 GeV, generated with MadGraph v2.6.7 NLO, hadronization with Pythia, NNPDF2.3QED NLO PDF, detector simulation using CMSSW_5_3_32"
2404.04138,Sparks in the Dark,2024,"SciPost Phys. 18, 080 (2025)",Olga Sunneborn Gudnadottir; Axel Gallén; Giulia Ripellino; Jochen Jens Heinrich; Raazesh Sainudiin; Rebeca Gonzalez Suarez,10.21468/SciPostPhys.18.3.080,"This study presents a novel method for the definition of signal regions in searches for new physics at collider experiments, specifically those conducted at CERNs Large Hadron Collider. By leveraging multi-dimensional histograms with precise arithmetic and utilizing the SparkDensityTree library, it is possible to identify high-density regions within the available phase space, potentially improving sensitivity to very small signals. Inspired by an ongoing search for dark mesons at the ATLAS experiment, CMS open data is used for this proof-of-concept intentionally targeting an already excluded signal. Several signal regions are defined based on density estimates of signal and background. These preliminary regions align well with the physical properties of the signal while effectively rejecting background events. While not explored in this work, this method is also scalable, which makes it ideal for large datasets such as those expected at the high-luminosity upgrade of the LHC. Finally, this method is flexible and can be easily extended, promising a boost to the signal region definition process for new physics searches at colliders.",http://arxiv.org/abs/2404.04138,https://arxiv.org/pdf/2404.04138v2,hep-ex,pdfs\2404.04138.pdf,SingleElectron,data,/SingleElectron/Run2015D-08Jun2016-v1/MINIAOD,110000000,110000000,13,,,2.3/fb,Sparks in the Dark,MiniAOD format; only validated runs used; single lepton trigger; approximately 110 million events; CERN Open Data Portal record mentioned
2404.04138,Sparks in the Dark,2024,"SciPost Phys. 18, 080 (2025)",Olga Sunneborn Gudnadottir; Axel Gallén; Giulia Ripellino; Jochen Jens Heinrich; Raazesh Sainudiin; Rebeca Gonzalez Suarez,10.21468/SciPostPhys.18.3.080,"This study presents a novel method for the definition of signal regions in searches for new physics at collider experiments, specifically those conducted at CERNs Large Hadron Collider. By leveraging multi-dimensional histograms with precise arithmetic and utilizing the SparkDensityTree library, it is possible to identify high-density regions within the available phase space, potentially improving sensitivity to very small signals. Inspired by an ongoing search for dark mesons at the ATLAS experiment, CMS open data is used for this proof-of-concept intentionally targeting an already excluded signal. Several signal regions are defined based on density estimates of signal and background. These preliminary regions align well with the physical properties of the signal while effectively rejecting background events. While not explored in this work, this method is also scalable, which makes it ideal for large datasets such as those expected at the high-luminosity upgrade of the LHC. Finally, this method is flexible and can be easily extended, promising a boost to the signal region definition process for new physics searches at colliders.",http://arxiv.org/abs/2404.04138,https://arxiv.org/pdf/2404.04138v2,hep-ex,pdfs\2404.04138.pdf,SingleMuon,data,/SingleMuon/Run2015D-08Jun2016-v1/MINIAOD,70000000,70000000,13,,,2.3/fb,Sparks in the Dark,MiniAOD format; only validated runs used; single lepton trigger; approximately 70 million events; CERN Open Data Portal record mentioned
2404.04138,Sparks in the Dark,2024,"SciPost Phys. 18, 080 (2025)",Olga Sunneborn Gudnadottir; Axel Gallén; Giulia Ripellino; Jochen Jens Heinrich; Raazesh Sainudiin; Rebeca Gonzalez Suarez,10.21468/SciPostPhys.18.3.080,"This study presents a novel method for the definition of signal regions in searches for new physics at collider experiments, specifically those conducted at CERNs Large Hadron Collider. By leveraging multi-dimensional histograms with precise arithmetic and utilizing the SparkDensityTree library, it is possible to identify high-density regions within the available phase space, potentially improving sensitivity to very small signals. Inspired by an ongoing search for dark mesons at the ATLAS experiment, CMS open data is used for this proof-of-concept intentionally targeting an already excluded signal. Several signal regions are defined based on density estimates of signal and background. These preliminary regions align well with the physical properties of the signal while effectively rejecting background events. While not explored in this work, this method is also scalable, which makes it ideal for large datasets such as those expected at the high-luminosity upgrade of the LHC. Finally, this method is flexible and can be easily extended, promising a boost to the signal region definition process for new physics searches at colliders.",http://arxiv.org/abs/2404.04138,https://arxiv.org/pdf/2404.04138v2,hep-ex,pdfs\2404.04138.pdf,Dark meson signal sample,mc,,50000,50000,13,"MadGraph5_aMC@NLO 3.5.1, Pythia 8.306",,,Sparks in the Dark,"Delphes 3.5.0 fast simulation; dark pion mass 500 GeV, dark rho mass 2 TeV; cross-section 18.9 fb; A14 tune; NNPDF2.3lo PDFs; anti-kt R=0.4 jets; normalized to 2.3/fb luminosity"
2510.15672,Evaluation of Novel Fast Machine Learning Algorithms for Knowledge-Distillation-Based Anomaly Detection at CMS,2025,,Lino Gerlach; Elliott Kauffman; Abhishikth Mallampalli,,"The CICADA (Calorimeter Image Convolutional Anomaly Detection Algorithm) project aims to detect anomalous physics signatures without bias from theoretical models in proton-proton collisions at the Compact Muon Solenoid (CMS) experiment at the Large Hadron Collider. CICADA identifies anomalies in low-level calorimeter trigger data using a convolutional autoencoder, whose behavior is transferred to compact student models via knowledge distillation. Careful model design and quantization ensure sub-200 ns inference times on FPGAs. We investigate novel student model architectures that employ differentiable relaxations to enable extremely fast inference at the cost of slower training -- a welcome tradeoff in the knowledge distillation context. Evaluated on CMS open data and under emulated FPGA conditions, these models achieve comparable anomaly detection performance to classically quantized baselines with significantly reduced resource usage. The savings in resource usage enable the possibility to look at a richer input granularity.",http://arxiv.org/abs/2510.15672,https://arxiv.org/pdf/2510.15672v2,hep-ex,pdfs\2510.15672.pdf,2017 Zero Bias proton-proton collision dataset,data,,,,,,,,CICADA Knowledge Distillation Anomaly Detection,Used as background distribution for training; random trigger with no bias towards any physics signature; from CMS Open Data Portal
2510.15672,Evaluation of Novel Fast Machine Learning Algorithms for Knowledge-Distillation-Based Anomaly Detection at CMS,2025,,Lino Gerlach; Elliott Kauffman; Abhishikth Mallampalli,,"The CICADA (Calorimeter Image Convolutional Anomaly Detection Algorithm) project aims to detect anomalous physics signatures without bias from theoretical models in proton-proton collisions at the Compact Muon Solenoid (CMS) experiment at the Large Hadron Collider. CICADA identifies anomalies in low-level calorimeter trigger data using a convolutional autoencoder, whose behavior is transferred to compact student models via knowledge distillation. Careful model design and quantization ensure sub-200 ns inference times on FPGAs. We investigate novel student model architectures that employ differentiable relaxations to enable extremely fast inference at the cost of slower training -- a welcome tradeoff in the knowledge distillation context. Evaluated on CMS open data and under emulated FPGA conditions, these models achieve comparable anomaly detection performance to classically quantized baselines with significantly reduced resource usage. The savings in resource usage enable the possibility to look at a richer input granularity.",http://arxiv.org/abs/2510.15672,https://arxiv.org/pdf/2510.15672v2,hep-ex,pdfs\2510.15672.pdf,top quark pair production (tt̄→2l+2ν),mc,,,,,,,,CICADA Knowledge Distillation Anomaly Detection,"Split into three sets: two for outlier exposure during training and validation, one reserved for final evaluation; signal sample with final state of 2 leptons + 2 neutrinos"
2510.15672,Evaluation of Novel Fast Machine Learning Algorithms for Knowledge-Distillation-Based Anomaly Detection at CMS,2025,,Lino Gerlach; Elliott Kauffman; Abhishikth Mallampalli,,"The CICADA (Calorimeter Image Convolutional Anomaly Detection Algorithm) project aims to detect anomalous physics signatures without bias from theoretical models in proton-proton collisions at the Compact Muon Solenoid (CMS) experiment at the Large Hadron Collider. CICADA identifies anomalies in low-level calorimeter trigger data using a convolutional autoencoder, whose behavior is transferred to compact student models via knowledge distillation. Careful model design and quantization ensure sub-200 ns inference times on FPGAs. We investigate novel student model architectures that employ differentiable relaxations to enable extremely fast inference at the cost of slower training -- a welcome tradeoff in the knowledge distillation context. Evaluated on CMS open data and under emulated FPGA conditions, these models achieve comparable anomaly detection performance to classically quantized baselines with significantly reduced resource usage. The savings in resource usage enable the possibility to look at a richer input granularity.",http://arxiv.org/abs/2510.15672,https://arxiv.org/pdf/2510.15672v2,hep-ex,pdfs\2510.15672.pdf,top quark pair production (tt̄→l+ν+2q),mc,,,,,,,,CICADA Knowledge Distillation Anomaly Detection,Used exclusively for evaluation; signal sample with final state of 1 lepton + 1 neutrino + 2 quarks
2510.15672,Evaluation of Novel Fast Machine Learning Algorithms for Knowledge-Distillation-Based Anomaly Detection at CMS,2025,,Lino Gerlach; Elliott Kauffman; Abhishikth Mallampalli,,"The CICADA (Calorimeter Image Convolutional Anomaly Detection Algorithm) project aims to detect anomalous physics signatures without bias from theoretical models in proton-proton collisions at the Compact Muon Solenoid (CMS) experiment at the Large Hadron Collider. CICADA identifies anomalies in low-level calorimeter trigger data using a convolutional autoencoder, whose behavior is transferred to compact student models via knowledge distillation. Careful model design and quantization ensure sub-200 ns inference times on FPGAs. We investigate novel student model architectures that employ differentiable relaxations to enable extremely fast inference at the cost of slower training -- a welcome tradeoff in the knowledge distillation context. Evaluated on CMS open data and under emulated FPGA conditions, these models achieve comparable anomaly detection performance to classically quantized baselines with significantly reduced resource usage. The savings in resource usage enable the possibility to look at a richer input granularity.",http://arxiv.org/abs/2510.15672,https://arxiv.org/pdf/2510.15672v2,hep-ex,pdfs\2510.15672.pdf,top quark pair production (tt̄→4q),mc,,,,,,,,CICADA Knowledge Distillation Anomaly Detection,Used exclusively for evaluation; signal sample with final state of 4 quarks
