paper,full_paper_name,year_published,journal,authors,doi,abstract,arxiv_url,pdf_url,primary_category,pdf_path,dataset_name,dataset_type,official_path,events_total (from text),events_used (from text),collision_energy_tev,generator,size_bytes,luminosity,shortened_paper_name,notes,lumininity,events_total_num,events_used_num,collision_energy_tev_num,luminosity_pb,dataset_key,fraction_used,has_official_path,quality_flags
2110.13087,"Intermittency in pp collisions at $\sqrt{s}=$ 0.9, 7 and 8 TeV from the CMS collaboration",2021,,Z. Ong; P. Agarwal; H. W. Ang; A. H. Chan; C. H. Oh,,"The intermittency-type fluctuations as outlined by Bialas and Peschanski in the 1980s is analysed in $pp$ collisions at $\sqrt{s}=$ 0.9, 7 and 8 TeV from the CMS collaboration at CERN. Our preliminary analysis shows that the intermittency exponents in the bin-averaged scaled factorial moments decrease in magnitude with increasing collision energy at the TeV scale, which suggests that the cascading nature of multiparticle production described by the $α$-model is weakening. We outline possible areas planned for future studies.",http://arxiv.org/abs/2110.13087,https://arxiv.org/pdf/2110.13087v2,hep-ph,pdfs/2110.13087.pdf,MinimumBias primary dataset in RECO format from the 0.9 TeV Commissioning run of 2010,data,/MinimumBias/Commissioning10-07JunReReco_900GeV/RECO,,1000000.0,0.9,,,,Intermittency pp collisions CMS Open Data,About one million events used; RECO format; vertex requirements and track selection applied; CERN Open Data Portal record doi:10.7483/OPENDATA.CMS.1R58.OMBD,,,1000000.0,0.9,,minimumbias_primary_dataset_in_reco_format_from_the_09_tev_commissioning_run_of_2010,,True,
2110.13087,"Intermittency in pp collisions at $\sqrt{s}=$ 0.9, 7 and 8 TeV from the CMS collaboration",2021,,Z. Ong; P. Agarwal; H. W. Ang; A. H. Chan; C. H. Oh,,"The intermittency-type fluctuations as outlined by Bialas and Peschanski in the 1980s is analysed in $pp$ collisions at $\sqrt{s}=$ 0.9, 7 and 8 TeV from the CMS collaboration at CERN. Our preliminary analysis shows that the intermittency exponents in the bin-averaged scaled factorial moments decrease in magnitude with increasing collision energy at the TeV scale, which suggests that the cascading nature of multiparticle production described by the $α$-model is weakening. We outline possible areas planned for future studies.",http://arxiv.org/abs/2110.13087,https://arxiv.org/pdf/2110.13087v2,hep-ph,pdfs/2110.13087.pdf,MinimumBias primary dataset in AOD format from RunA of 2010,data,/MinimumBias/Run2010A-Apr21ReReco-v1/AOD,,1000000.0,7.0,,,,Intermittency pp collisions CMS Open Data,About one million events used; AOD format; vertex requirements and track selection applied; CERN Open Data Portal record doi:10.7483/OPENDATA.CMS.6B3H.TR6Z,,,1000000.0,7.0,,minimumbias_primary_dataset_in_aod_format_from_runa_of_2010,,True,
2110.13087,"Intermittency in pp collisions at $\sqrt{s}=$ 0.9, 7 and 8 TeV from the CMS collaboration",2021,,Z. Ong; P. Agarwal; H. W. Ang; A. H. Chan; C. H. Oh,,"The intermittency-type fluctuations as outlined by Bialas and Peschanski in the 1980s is analysed in $pp$ collisions at $\sqrt{s}=$ 0.9, 7 and 8 TeV from the CMS collaboration at CERN. Our preliminary analysis shows that the intermittency exponents in the bin-averaged scaled factorial moments decrease in magnitude with increasing collision energy at the TeV scale, which suggests that the cascading nature of multiparticle production described by the $α$-model is weakening. We outline possible areas planned for future studies.",http://arxiv.org/abs/2110.13087,https://arxiv.org/pdf/2110.13087v2,hep-ph,pdfs/2110.13087.pdf,MinimumBias primary dataset in AOD format from Run of 2012,data,/MinimumBias/Run2012B-22Jan2013-v1/AOD,,1000000.0,8.0,,,,Intermittency pp collisions CMS Open Data,About one million events used; AOD format; vertex requirements and track selection applied; CERN Open Data Portal record doi:10.7483/OPENDATA.CMS.HU6U.DRLD,,,1000000.0,8.0,,minimumbias_primary_dataset_in_aod_format_from_run_of_2012,,True,
2205.12375,Designing Observables for Quantum Interference in Jets at Subleading Color,2022,"SciPost Phys. 14, 041 (2023)",Andrew J. Larkoski,10.21468/SciPostPhys.14.3.041,"The large-$N_c$ or topologically planar limit of gauge theories can be considered as a classical limit because all gauge bosons are distinguishable particles and therefore cannot exhibit interference. Quantum effects due to the flow of color therefore arise starting at subleading in $1/N_c$. We introduce kinematic observables explicitly sensitive to effects at subleading color formed from the ratio of interfering to squared color-ordered amplitudes. Such observables are in general not infrared and collinear safe, so we introduce angular observables defined from appropriate multi-point energy correlators motivated by the form of color-ordered amplitudes. We demonstrate that color interference effects are manifest as sinusoidal oscillation in the simplest system, a collinear jet with three particles, and show the limitations of predicting this observable in all-purpose, leading-color parton shower Monte Carlos.",http://arxiv.org/abs/2205.12375,https://arxiv.org/pdf/2205.12375v3,hep-ph,pdfs/2205.12375.pdf,CMS 2015 BTagCSV Dataset,data,/BTagCSV/Run2015D-16Dec2015-v1/MINIAOD,,,13.0,,,,Color Interference Quantum Observables Jets,Paper mentions this dataset as example of CMS Open Data with identified B hadrons from displaced vertices; dataset referenced in context of potential future analysis but not actually used in this theoretical paper,,,,13.0,,cms_2015_btagcsv_dataset,,True,
2302.0986,Awkward to RDataFrame and back,2023,,Ianna Osborne; Jim Pivarski,,"Awkward Arrays and RDataFrame provide two very different ways of performing calculations at scale. By adding the ability to zero-copy convert between them, users get the best of both. It gives users a better flexibility in mixing different packages and languages in their analysis. In Awkward Array version 2, the ak.to_rdataframe function presents a view of an Awkward Array as an RDataFrame source. This view is generated on demand and the data are not copied. The column readers are generated based on the run-time type of the views. The readers are passed to a generated source derived from ROOT::RDF::RDataSource. The ak.from_rdataframe function converts the selected columns as native Awkward Arrays. The details of the implementation exploiting JIT techniques are discussed. The examples of analysis of data stored in Awkward Arrays via a high-level interface of an RDataFrame are presented. A few examples of the column definition, applying user-defined filters written in C++, and plotting or extracting the columnar data as Awkward Arrays are shown. Current limitations and future plans are discussed.",http://arxiv.org/abs/2302.09860,https://arxiv.org/pdf/2302.09860v1,hep-ex,pdfs/2302.09860.pdf,CMS open data,data,,,,,,,,Awkward to RDataFrame and back,Used in toy analysis example; CERN Open Data Portal record DOI:10.7483/OPENDATA.CMS.LVG5.QT81; paper focuses on software interoperability rather than physics analysis,,,,,,cms_open_data,,True,
2501.05588,Enforcing Fundamental Relations via Adversarial Attacks on Input Parameter Correlations,2025,,Timo Saala; Lucie Flek; Alexander Jung; Akbar Karimi; Alexander Schmidt; Matthias Schott; Philipp Soldin; Christopher Wiebusch,,"Correlations between input parameters play a crucial role in many scientific classification tasks, since these are often related to fundamental laws of nature. For example, in high energy physics, one of the common deep learning use-cases is the classification of signal and background processes in particle collisions. In many such cases, the fundamental principles of the correlations between observables are often better understood than the actual distributions of the observables themselves. In this work, we present a new adversarial attack algorithm called Random Distribution Shuffle Attack (RDSA), emphasizing the correlations between observables in the network rather than individual feature characteristics. Correct application of the proposed novel attack can result in a significant improvement in classification performance - particularly in the context of data augmentation - when using the generated adversaries within adversarial training. Given that correlations between input features are also crucial in many other disciplines. We demonstrate the RDSA effectiveness on six classification tasks, including two particle collision challenges (using CERN Open Data), hand-written digit recognition (MNIST784), human activity recognition (HAR), weather forecasting (Rain in Australia), and ICU patient mortality (MIMIC-IV), demonstrating a general use case beyond fundamental physics for this new type of adversarial attack algorithms.",http://arxiv.org/abs/2501.05588,https://arxiv.org/pdf/2501.05588v1,cs.LG,pdfs/2501.05588.pdf,VBFToHToWWToLAndTauNuQQ_M-125_8TeV-powheg-pythia6,mc,,,200000.0,8.0,POWHEG-Pythia6,,,Adversarial Attacks Parameter Correlations,VBF model training data; invisible Higgs boson decay via vector boson fusion; CERN Open Data Portal DOI:10.7483/OPENDATA.CMS.YA1K.II60,,,200000.0,8.0,,vbftohtowwtolandtaunuqq_m_125_8tev_powheg_pythia6,,True,
2501.05588,Enforcing Fundamental Relations via Adversarial Attacks on Input Parameter Correlations,2025,,Timo Saala; Lucie Flek; Alexander Jung; Akbar Karimi; Alexander Schmidt; Matthias Schott; Philipp Soldin; Christopher Wiebusch,,"Correlations between input parameters play a crucial role in many scientific classification tasks, since these are often related to fundamental laws of nature. For example, in high energy physics, one of the common deep learning use-cases is the classification of signal and background processes in particle collisions. In many such cases, the fundamental principles of the correlations between observables are often better understood than the actual distributions of the observables themselves. In this work, we present a new adversarial attack algorithm called Random Distribution Shuffle Attack (RDSA), emphasizing the correlations between observables in the network rather than individual feature characteristics. Correct application of the proposed novel attack can result in a significant improvement in classification performance - particularly in the context of data augmentation - when using the generated adversaries within adversarial training. Given that correlations between input features are also crucial in many other disciplines. We demonstrate the RDSA effectiveness on six classification tasks, including two particle collision challenges (using CERN Open Data), hand-written digit recognition (MNIST784), human activity recognition (HAR), weather forecasting (Rain in Australia), and ICU patient mortality (MIMIC-IV), demonstrating a general use case beyond fundamental physics for this new type of adversarial attack algorithms.",http://arxiv.org/abs/2501.05588,https://arxiv.org/pdf/2501.05588v1,cs.LG,pdfs/2501.05588.pdf,LplusNuVBF_Mqq-120_8TeV-madgraph,mc,,,,8.0,MadGraph,,,Adversarial Attacks Parameter Correlations,VBF background process; CERN Open Data Portal DOI:10.7483/OPENDATA.CMS.YN3L.COMS,,,,8.0,,lplusnuvbf_mqq_120_8tev_madgraph,,True,
2501.05588,Enforcing Fundamental Relations via Adversarial Attacks on Input Parameter Correlations,2025,,Timo Saala; Lucie Flek; Alexander Jung; Akbar Karimi; Alexander Schmidt; Matthias Schott; Philipp Soldin; Christopher Wiebusch,,"Correlations between input parameters play a crucial role in many scientific classification tasks, since these are often related to fundamental laws of nature. For example, in high energy physics, one of the common deep learning use-cases is the classification of signal and background processes in particle collisions. In many such cases, the fundamental principles of the correlations between observables are often better understood than the actual distributions of the observables themselves. In this work, we present a new adversarial attack algorithm called Random Distribution Shuffle Attack (RDSA), emphasizing the correlations between observables in the network rather than individual feature characteristics. Correct application of the proposed novel attack can result in a significant improvement in classification performance - particularly in the context of data augmentation - when using the generated adversaries within adversarial training. Given that correlations between input features are also crucial in many other disciplines. We demonstrate the RDSA effectiveness on six classification tasks, including two particle collision challenges (using CERN Open Data), hand-written digit recognition (MNIST784), human activity recognition (HAR), weather forecasting (Rain in Australia), and ICU patient mortality (MIMIC-IV), demonstrating a general use case beyond fundamental physics for this new type of adversarial attack algorithms.",http://arxiv.org/abs/2501.05588,https://arxiv.org/pdf/2501.05588v1,cs.LG,pdfs/2501.05588.pdf,WpWmJJToLNuQQ_TuneZ2star_8TeV-vbfnlo-pythia6,mc,,,,8.0,VBFNLO-Pythia6,,,Adversarial Attacks Parameter Correlations,WW+jets background process; CERN Open Data Portal DOI:10.7483/OPENDATA.CMS.52HO.31V8,,,,8.0,,wpwmjjtolnuqq_tunez2star_8tev_vbfnlo_pythia6,,True,
2501.05588,Enforcing Fundamental Relations via Adversarial Attacks on Input Parameter Correlations,2025,,Timo Saala; Lucie Flek; Alexander Jung; Akbar Karimi; Alexander Schmidt; Matthias Schott; Philipp Soldin; Christopher Wiebusch,,"Correlations between input parameters play a crucial role in many scientific classification tasks, since these are often related to fundamental laws of nature. For example, in high energy physics, one of the common deep learning use-cases is the classification of signal and background processes in particle collisions. In many such cases, the fundamental principles of the correlations between observables are often better understood than the actual distributions of the observables themselves. In this work, we present a new adversarial attack algorithm called Random Distribution Shuffle Attack (RDSA), emphasizing the correlations between observables in the network rather than individual feature characteristics. Correct application of the proposed novel attack can result in a significant improvement in classification performance - particularly in the context of data augmentation - when using the generated adversaries within adversarial training. Given that correlations between input features are also crucial in many other disciplines. We demonstrate the RDSA effectiveness on six classification tasks, including two particle collision challenges (using CERN Open Data), hand-written digit recognition (MNIST784), human activity recognition (HAR), weather forecasting (Rain in Australia), and ICU patient mortality (MIMIC-IV), demonstrating a general use case beyond fundamental physics for this new type of adversarial attack algorithms.",http://arxiv.org/abs/2501.05588,https://arxiv.org/pdf/2501.05588v1,cs.LG,pdfs/2501.05588.pdf,WpWmJJToQQLNuBar_TuneZ2star_8TeV-vbfnlo-pythia6,mc,,,,8.0,VBFNLO-Pythia6,,,Adversarial Attacks Parameter Correlations,WW+jets background process; CERN Open Data Portal DOI:10.7483/OPENDATA.CMS.4HOX.06QU,,,,8.0,,wpwmjjtoqqlnubar_tunez2star_8tev_vbfnlo_pythia6,,True,
2501.05588,Enforcing Fundamental Relations via Adversarial Attacks on Input Parameter Correlations,2025,,Timo Saala; Lucie Flek; Alexander Jung; Akbar Karimi; Alexander Schmidt; Matthias Schott; Philipp Soldin; Christopher Wiebusch,,"Correlations between input parameters play a crucial role in many scientific classification tasks, since these are often related to fundamental laws of nature. For example, in high energy physics, one of the common deep learning use-cases is the classification of signal and background processes in particle collisions. In many such cases, the fundamental principles of the correlations between observables are often better understood than the actual distributions of the observables themselves. In this work, we present a new adversarial attack algorithm called Random Distribution Shuffle Attack (RDSA), emphasizing the correlations between observables in the network rather than individual feature characteristics. Correct application of the proposed novel attack can result in a significant improvement in classification performance - particularly in the context of data augmentation - when using the generated adversaries within adversarial training. Given that correlations between input features are also crucial in many other disciplines. We demonstrate the RDSA effectiveness on six classification tasks, including two particle collision challenges (using CERN Open Data), hand-written digit recognition (MNIST784), human activity recognition (HAR), weather forecasting (Rain in Australia), and ICU patient mortality (MIMIC-IV), demonstrating a general use case beyond fundamental physics for this new type of adversarial attack algorithms.",http://arxiv.org/abs/2501.05588,https://arxiv.org/pdf/2501.05588v1,cs.LG,pdfs/2501.05588.pdf,ZJetToMuMu_Pt-80to120_TuneEE3C_8TeV_herwigpp,mc,,,,8.0,Herwig++,,,Adversarial Attacks Parameter Correlations,Z+jets background process; CERN Open Data Portal DOI:10.7483/OPENDATA.CMS.TYJU.X3NA,,,,8.0,,zjettomumu_pt_80to120_tuneee3c_8tev_herwigpp,,True,
2501.05588,Enforcing Fundamental Relations via Adversarial Attacks on Input Parameter Correlations,2025,,Timo Saala; Lucie Flek; Alexander Jung; Akbar Karimi; Alexander Schmidt; Matthias Schott; Philipp Soldin; Christopher Wiebusch,,"Correlations between input parameters play a crucial role in many scientific classification tasks, since these are often related to fundamental laws of nature. For example, in high energy physics, one of the common deep learning use-cases is the classification of signal and background processes in particle collisions. In many such cases, the fundamental principles of the correlations between observables are often better understood than the actual distributions of the observables themselves. In this work, we present a new adversarial attack algorithm called Random Distribution Shuffle Attack (RDSA), emphasizing the correlations between observables in the network rather than individual feature characteristics. Correct application of the proposed novel attack can result in a significant improvement in classification performance - particularly in the context of data augmentation - when using the generated adversaries within adversarial training. Given that correlations between input features are also crucial in many other disciplines. We demonstrate the RDSA effectiveness on six classification tasks, including two particle collision challenges (using CERN Open Data), hand-written digit recognition (MNIST784), human activity recognition (HAR), weather forecasting (Rain in Australia), and ICU patient mortality (MIMIC-IV), demonstrating a general use case beyond fundamental physics for this new type of adversarial attack algorithms.",http://arxiv.org/abs/2501.05588,https://arxiv.org/pdf/2501.05588v1,cs.LG,pdfs/2501.05588.pdf,TTJets_FullLeptMGDecays_TuneP11TeV_8TeV-madgraph-tauola,mc,,,276720.0,8.0,MadGraph-TAUOLA,,,Adversarial Attacks Parameter Correlations,TopoDNN model training data; TTJets classification; CERN Open Data Portal DOI:10.7483/OPENDATA.CMS.7RZ3.0BXP,,,276720.0,8.0,,ttjets_fullleptmgdecays_tunep11tev_8tev_madgraph_tauola,,True,
2501.05588,Enforcing Fundamental Relations via Adversarial Attacks on Input Parameter Correlations,2025,,Timo Saala; Lucie Flek; Alexander Jung; Akbar Karimi; Alexander Schmidt; Matthias Schott; Philipp Soldin; Christopher Wiebusch,,"Correlations between input parameters play a crucial role in many scientific classification tasks, since these are often related to fundamental laws of nature. For example, in high energy physics, one of the common deep learning use-cases is the classification of signal and background processes in particle collisions. In many such cases, the fundamental principles of the correlations between observables are often better understood than the actual distributions of the observables themselves. In this work, we present a new adversarial attack algorithm called Random Distribution Shuffle Attack (RDSA), emphasizing the correlations between observables in the network rather than individual feature characteristics. Correct application of the proposed novel attack can result in a significant improvement in classification performance - particularly in the context of data augmentation - when using the generated adversaries within adversarial training. Given that correlations between input features are also crucial in many other disciplines. We demonstrate the RDSA effectiveness on six classification tasks, including two particle collision challenges (using CERN Open Data), hand-written digit recognition (MNIST784), human activity recognition (HAR), weather forecasting (Rain in Australia), and ICU patient mortality (MIMIC-IV), demonstrating a general use case beyond fundamental physics for this new type of adversarial attack algorithms.",http://arxiv.org/abs/2501.05588,https://arxiv.org/pdf/2501.05588v1,cs.LG,pdfs/2501.05588.pdf,WWJetsTo2L2Nu_TuneZ2star_8TeV-madgraph-tauola,mc,,,,8.0,MadGraph-TAUOLA,,,Adversarial Attacks Parameter Correlations,WWJets classification for TopoDNN model; CERN Open Data Portal DOI:10.7483/OPENDATA.CMS.V2C6.O1P4,,,,8.0,,wwjetsto2l2nu_tunez2star_8tev_madgraph_tauola,,True,
2412.10504,Aspen Open Jets: Unlocking LHC Data for Foundation Models in Particle Physics,2024,"Mach.Learn.Sci.Tech. 6 (2025) 3, 030601",Oz Amram; Luca Anzalone; Joschka Birk; Darius A. Faroughy; Anna Hallin; Gregor Kasieczka; Michael Krämer; Ian Pang; Humberto Reyes-Gonzalez; David Shih,10.1088/2632-2153/ade58f,"Foundation models are deep learning models pre-trained on large amounts of data which are capable of generalizing to multiple datasets and/or downstream tasks. This work demonstrates how data collected by the CMS experiment at the Large Hadron Collider can be useful in pre-training foundation models for HEP. Specifically, we introduce the AspenOpenJets dataset, consisting of approximately 178M high $p_T$ jets derived from CMS 2016 Open Data. We show how pre-training the OmniJet-$α$ foundation model on AspenOpenJets improves performance on generative tasks with significant domain shift: generating boosted top and QCD jets from the simulated JetClass dataset. In addition to demonstrating the power of pre-training of a jet-based foundation model on actual proton-proton collision data, we provide the ML-ready derived AspenOpenJets dataset for further public use.",http://arxiv.org/abs/2412.10504,https://arxiv.org/pdf/2412.10504v2,hep-ph,pdfs/2412.10504.pdf,CMS 2016 JetHT Open Data,data,/JetHT/Run2016G-UL2016_MiniAODv2-v2/MINIAOD,,178000000.0,13.0,,,16.4/fb,Aspen Open Jets Foundation Model,"Derived dataset with 178M jets from CMS 2016 JetHT open data; AK8 jets with pT > 300 GeV, |η| < 2.5; processed to PFNANO format; jet constituents stored with up to 150 constituents per jet; includes PUPPI weights",,,178000000.0,13.0,16400.0,cms_2016_jetht_open_data,,True,
2412.10504,Aspen Open Jets: Unlocking LHC Data for Foundation Models in Particle Physics,2024,"Mach.Learn.Sci.Tech. 6 (2025) 3, 030601",Oz Amram; Luca Anzalone; Joschka Birk; Darius A. Faroughy; Anna Hallin; Gregor Kasieczka; Michael Krämer; Ian Pang; Humberto Reyes-Gonzalez; David Shih,10.1088/2632-2153/ade58f,"Foundation models are deep learning models pre-trained on large amounts of data which are capable of generalizing to multiple datasets and/or downstream tasks. This work demonstrates how data collected by the CMS experiment at the Large Hadron Collider can be useful in pre-training foundation models for HEP. Specifically, we introduce the AspenOpenJets dataset, consisting of approximately 178M high $p_T$ jets derived from CMS 2016 Open Data. We show how pre-training the OmniJet-$α$ foundation model on AspenOpenJets improves performance on generative tasks with significant domain shift: generating boosted top and QCD jets from the simulated JetClass dataset. In addition to demonstrating the power of pre-training of a jet-based foundation model on actual proton-proton collision data, we provide the ML-ready derived AspenOpenJets dataset for further public use.",http://arxiv.org/abs/2412.10504,https://arxiv.org/pdf/2412.10504v2,hep-ph,pdfs/2412.10504.pdf,CMS 2016 JetHT Open Data,data,/JetHT/Run2016H-UL2016_MiniAODv2-v2/MINIAOD,,,13.0,,,,Aspen Open Jets Foundation Model,Part of the CMS 2016 JetHT dataset used to construct AOJ; Run H portion; combined with Run G data,,,,13.0,,cms_2016_jetht_open_data,,True,
2512.1523,ColliderML: The First Release of an OpenDataDetector High-Luminosity Physics Benchmark Dataset,2025,,Doğa Elitez; Paul Gessinger; Daniel Murnane; Marcus Selchou Raaholt; Andreas Salzburger; Stine Kofoed Skov; Andreas Stefl; Anna Zaborowska,,"We introduce ColliderML - a large, open, experiment-agnostic dataset of fully simulated and digitised proton-proton collisions in High-Luminosity Large Hadron Collider conditions ($\sqrt{s}=14$ TeV, mean pile-up $μ= 200$). ColliderML provides one million events across ten Standard Model and Beyond Standard Model processes, plus extensive single-particle samples, all produced with modern next-to-leading order matrix element calculation and showering, realistic per-event pile-up overlay, a validated OpenDataDetector geometry, and standard reconstructions. The release fills a major gap for machine learning (ML) research on detector-level data, provided on the ML-friendly Hugging Face platform. We present physics coverage and the generation, simulation, digitisation and reconstruction pipeline, describe format and access, and initial collider physics benchmarks.",http://arxiv.org/abs/2512.15230,https://arxiv.org/pdf/2512.15230v1,hep-ex,pdfs/2512.15230.pdf,COLLIDERML,mc,,1000000.0,1000000.0,14.0,"MadGraph5_aMC@NLO v3.58, Pythia8.313","400 TB (EDM4hep), 40 TB (Parquet)",,ColliderML High Luminosity Physics Benchmark,"One million fully simulated events across ten SM and BSM processes with realistic pile-up (µ=200); includes tt¯, zee, zmumu, dihiggs, diphoton, multijet, ggf, SUSY GMSB, Z', and hidden valley processes; uses OpenDataDetector geometry with full simulation, digitisation and reconstruction; available on HuggingFace platform; NLO matrix elements with FxFx matching",,1000000.0,1000000.0,14.0,,colliderml,1.0,True,
2504.05193,Observation of coherent $φ$(1020) meson photoproduction in ultraperipheral PbPb collisions at $\sqrt{s_\text{NN}}$ = 5.36 TeV,2025,Phys. Rev. Lett. 135 (2025) 262301,CMS Collaboration,10.1103/2ssw-wwyy,"The first observation of coherent $φ$(1020) meson photoproduction off heavy nuclei is presented using ultraperipheral lead-lead collisions at a center-of-mass energy per nucleon pair of 5.36 TeV. The data were collected by the CMS experiment and correspond to an integrated luminosity of 1.62 $μ$b$^{-1}$. The $φ$(1020) meson signals are reconstructed via the K$^+$K$^-$ decay channel. The production cross section is presented as a function of the $φ$(1020) meson rapidity in the range 0.3 $\lt$ $\lvert y\rvert$ $\lt$ 1.0, probing gluons that carry a fraction of the nucleon momentum ($x$) around $10^{-4}$. The observed cross section exhibits little dependence on rapidity and is significantly suppressed, by a factor of ${\sim}$5, compared to a baseline model that treats a nucleus as a collection of free nucleons. Theoretical models that incorporate the nuclear shadowing effect generally provide a better description of the $φ$(1020) data than those incorporating gluon saturation. This study establishes a powerful new tool for exploring nuclear effects and nuclear gluonic structure in the small-$x$ regime at a unique energy scale bridging the perturbative and nonperturbative quantum chromodynamics domains.",http://arxiv.org/abs/2504.05193,https://arxiv.org/pdf/2504.05193v2,nucl-ex,pdfs/2504.05193.pdf,PbPb collision data,data,,,,5.36,,,1.62/μb,Coherent φ Meson Photoproduction Study,Ultraperipheral lead-lead collisions; φ(1020) meson reconstructed via K+K- decay channel; zero-bias trigger with pixel track requirement; UPC event selection using HF calorimeter thresholds; rapidity range 0.3 < |y| < 1.0; probes x ~ 10^-4,,,,5.36,,pbpb_collision_data,,True,
2511.11337,BOA Constrictor: A Mamba-based lossless compressor for High Energy Physics data,2025,,Akshat Gupta; Caterina Doglioni; Thomas Joseph Elliott,,"The petabyte-scale data generated annually by High Energy Physics (HEP) experiments like those at the Large Hadron Collider present a significant data storage challenge. Whilst traditional algorithms like LZMA and ZLIB are widely used, they often fail to exploit the deep structure inherent in scientific data. We investigate the application of modern state space models (SSMs) to this problem, which have shown promise for capturing long-range dependencies in sequences. We present the Bytewise Online Autoregressive (BOA) Constrictor, a novel, streaming-capable lossless compressor built upon the Mamba architecture. BOA combines an autoregressive Mamba model for next-byte prediction with a parallelised streaming range coder. We evaluate our method on three distinct structured datasets in HEP, demonstrating state-of-the-art compression ratios, improving upon LZMA-9 across all datasets. These improvements range from 2.21$\times$ (vs. 1.69$\times$) on the ATLAS dataset to a substantial 44.14$\times$ (vs. 27.14$\times$) on the highly-structured CMS dataset, with a modest $\sim 4.5$MB model size. However, this gain in compression ratio comes with a trade-off in throughput; the Storage-Saving Rate ($σ_{SSR}$) of our prototype currently lags behind highly-optimised CPU-based algorithms like ZLIB. We conclude that while this Mamba-based approach is a highly promising proof-of-principle, significant future work on performance optimisation and hardware portability is required to develop it into a production-ready tool for the HEP community.",http://arxiv.org/abs/2511.11337,https://arxiv.org/pdf/2511.11337v1,physics.comp-ph,pdfs/2511.11337.pdf,CMS open dataset,data,/JetHT/Run2012B-22Jan2013-v1/AOD,,50000.0,,,2044.30 MB,,BOA Mamba Lossless HEP Compressor,"Fixed-width subset with 5359 columns by zero padding, stored as uncompressed bin file; CERN Open Data Portal record used",,,50000.0,,,cms_open_dataset,,True,
2511.11337,BOA Constrictor: A Mamba-based lossless compressor for High Energy Physics data,2025,,Akshat Gupta; Caterina Doglioni; Thomas Joseph Elliott,,"The petabyte-scale data generated annually by High Energy Physics (HEP) experiments like those at the Large Hadron Collider present a significant data storage challenge. Whilst traditional algorithms like LZMA and ZLIB are widely used, they often fail to exploit the deep structure inherent in scientific data. We investigate the application of modern state space models (SSMs) to this problem, which have shown promise for capturing long-range dependencies in sequences. We present the Bytewise Online Autoregressive (BOA) Constrictor, a novel, streaming-capable lossless compressor built upon the Mamba architecture. BOA combines an autoregressive Mamba model for next-byte prediction with a parallelised streaming range coder. We evaluate our method on three distinct structured datasets in HEP, demonstrating state-of-the-art compression ratios, improving upon LZMA-9 across all datasets. These improvements range from 2.21$\times$ (vs. 1.69$\times$) on the ATLAS dataset to a substantial 44.14$\times$ (vs. 27.14$\times$) on the highly-structured CMS dataset, with a modest $\sim 4.5$MB model size. However, this gain in compression ratio comes with a trade-off in throughput; the Storage-Saving Rate ($σ_{SSR}$) of our prototype currently lags behind highly-optimised CPU-based algorithms like ZLIB. We conclude that while this Mamba-based approach is a highly promising proof-of-principle, significant future work on performance optimisation and hardware portability is required to develop it into a production-ready tool for the HEP community.",http://arxiv.org/abs/2511.11337,https://arxiv.org/pdf/2511.11337v1,physics.comp-ph,pdfs/2511.11337.pdf,ATLAS open dataset,data,,,5619475.0,,,546.63 MB,,BOA Mamba Lossless HEP Compressor,ATLAS tt̄ simulation for ML-based jet flavour tagging (JetSet); jets with 30 columns; CERN Open Data Portal,,,5619475.0,,,atlas_open_dataset,,True,
2511.11337,BOA Constrictor: A Mamba-based lossless compressor for High Energy Physics data,2025,,Akshat Gupta; Caterina Doglioni; Thomas Joseph Elliott,,"The petabyte-scale data generated annually by High Energy Physics (HEP) experiments like those at the Large Hadron Collider present a significant data storage challenge. Whilst traditional algorithms like LZMA and ZLIB are widely used, they often fail to exploit the deep structure inherent in scientific data. We investigate the application of modern state space models (SSMs) to this problem, which have shown promise for capturing long-range dependencies in sequences. We present the Bytewise Online Autoregressive (BOA) Constrictor, a novel, streaming-capable lossless compressor built upon the Mamba architecture. BOA combines an autoregressive Mamba model for next-byte prediction with a parallelised streaming range coder. We evaluate our method on three distinct structured datasets in HEP, demonstrating state-of-the-art compression ratios, improving upon LZMA-9 across all datasets. These improvements range from 2.21$\times$ (vs. 1.69$\times$) on the ATLAS dataset to a substantial 44.14$\times$ (vs. 27.14$\times$) on the highly-structured CMS dataset, with a modest $\sim 4.5$MB model size. However, this gain in compression ratio comes with a trade-off in throughput; the Storage-Saving Rate ($σ_{SSR}$) of our prototype currently lags behind highly-optimised CPU-based algorithms like ZLIB. We conclude that while this Mamba-based approach is a highly promising proof-of-principle, significant future work on performance optimisation and hardware portability is required to develop it into a production-ready tool for the HEP community.",http://arxiv.org/abs/2511.11337,https://arxiv.org/pdf/2511.11337v1,physics.comp-ph,pdfs/2511.11337.pdf,ATLAS HEPMC format specialised SM z-boson,mc,,,,13.0,,1992.24 MB,,BOA Mamba Lossless HEP Compressor,Human-readable ASCII plain text in HEPMC format; uncompressed and unaltered; CERN Open Data Portal,,,,13.0,,atlas_hepmc_format_specialised_sm_z_boson,,True,
